dataset,video_id,source_video_id,source_id,identity_id,manipulation,class,split,original_available,landmark_success_fraction,feature_valid,exclusion_reason,final_model_evaluation,compression,total_frames,native_fps,sampled_frames,frames_with_landmarks,landmark_success_ratio,video_retained,gating_exclusion_reason,in_final_evaluation,filepath
FFpp,neuraltextures_c23_274_412,274,274,274_412,neuraltextures,fake,train,True,1.0,True,retained,True,c23,474,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/274_412.mp4
FFpp,neuraltextures_c23_275_887,275,275,275_887,neuraltextures,fake,train,True,1.0,True,retained,True,c23,339,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/275_887.mp4
FFpp,neuraltextures_c23_276_185,276,276,276_185,neuraltextures,fake,train,True,1.0,True,retained,True,c23,331,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/276_185.mp4
FFpp,neuraltextures_c23_277_335,277,277,277_335,neuraltextures,fake,train,True,1.0,True,retained,True,c23,384,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/277_335.mp4
FFpp,neuraltextures_c23_278_306,278,278,278_306,neuraltextures,fake,test,True,1.0,True,retained,True,c23,449,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/278_306.mp4
FFpp,neuraltextures_c23_279_298,279,279,279_298,neuraltextures,fake,train,True,1.0,True,retained,True,c23,569,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/279_298.mp4
FFpp,neuraltextures_c23_280_249,280,280,280_249,neuraltextures,fake,test,True,1.0,True,retained,True,c23,606,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/280_249.mp4
FFpp,neuraltextures_c23_281_474,281,281,281_474,neuraltextures,fake,train,True,0.0,False,mediapipe_no_face,False,c23,296,30.0,296,0,0.0,False,mediapipe_no_face,False,ffpp/manipulated_sequences/NeuralTextures/c23/videos/281_474.mp4
FFpp,neuraltextures_c23_282_238,282,282,282_238,neuraltextures,fake,train,True,1.0,True,retained,True,c23,594,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/282_238.mp4
FFpp,neuraltextures_c23_283_313,283,283,283_313,neuraltextures,fake,train,True,1.0,True,retained,True,c23,481,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/283_313.mp4
FFpp,neuraltextures_c23_284_263,284,284,284_263,neuraltextures,fake,val,True,1.0,True,retained,True,c23,300,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/284_263.mp4
FFpp,neuraltextures_c23_285_136,285,285,285_136,neuraltextures,fake,train,True,1.0,True,retained,True,c23,383,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/285_136.mp4
FFpp,neuraltextures_c23_286_267,286,286,286_267,neuraltextures,fake,train,True,1.0,True,retained,True,c23,306,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/286_267.mp4
FFpp,neuraltextures_c23_287_426,287,287,287_426,neuraltextures,fake,train,True,1.0,True,retained,True,c23,335,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/287_426.mp4
FFpp,neuraltextures_c23_288_321,288,288,288_321,neuraltextures,fake,test,True,1.0,True,retained,True,c23,543,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/288_321.mp4
FFpp,neuraltextures_c23_289_228,289,289,289_228,neuraltextures,fake,train,True,1.0,True,retained,True,c23,556,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/289_228.mp4
FFpp,neuraltextures_c23_290_240,290,290,290_240,neuraltextures,fake,train,True,1.0,True,retained,True,c23,422,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/290_240.mp4
FFpp,neuraltextures_c23_291_874,291,291,291_874,neuraltextures,fake,train,True,1.0,True,retained,True,c23,330,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/291_874.mp4
FFpp,neuraltextures_c23_292_294,292,292,292_294,neuraltextures,fake,train,True,1.0,True,retained,True,c23,425,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/292_294.mp4
FFpp,neuraltextures_c23_293_296,293,293,293_296,neuraltextures,fake,train,True,1.0,True,retained,True,c23,336,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/293_296.mp4
FFpp,neuraltextures_c23_294_292,294,294,294_292,neuraltextures,fake,train,True,1.0,True,retained,True,c23,425,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/294_292.mp4
FFpp,neuraltextures_c23_295_099,295,295,295_099,neuraltextures,fake,train,True,1.0,True,retained,True,c23,411,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/295_099.mp4
FFpp,neuraltextures_c23_296_293,296,296,296_293,neuraltextures,fake,train,True,1.0,True,retained,True,c23,336,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/296_293.mp4
FFpp,neuraltextures_c23_297_270,297,297,297_270,neuraltextures,fake,train,True,1.0,True,retained,True,c23,311,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/297_270.mp4
FFpp,neuraltextures_c23_298_279,298,298,298_279,neuraltextures,fake,train,True,1.0,True,retained,True,c23,569,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/298_279.mp4
FFpp,neuraltextures_c23_299_145,299,299,299_145,neuraltextures,fake,val,True,1.0,True,retained,True,c23,314,15.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/299_145.mp4
FFpp,neuraltextures_c23_300_304,300,300,300_304,neuraltextures,fake,train,True,1.0,True,retained,True,c23,598,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/300_304.mp4
FFpp,neuraltextures_c23_301_262,301,301,301_262,neuraltextures,fake,train,True,1.0,True,retained,True,c23,397,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/301_262.mp4
FFpp,neuraltextures_c23_302_323,302,302,302_323,neuraltextures,fake,train,True,1.0,True,retained,True,c23,456,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/302_323.mp4
FFpp,neuraltextures_c23_303_309,303,303,303_309,neuraltextures,fake,train,True,1.0,True,retained,True,c23,571,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/303_309.mp4
FFpp,neuraltextures_c23_304_300,304,304,304_300,neuraltextures,fake,train,True,1.0,True,retained,True,c23,598,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/304_300.mp4
FFpp,neuraltextures_c23_305_513,305,305,305_513,neuraltextures,fake,train,True,1.0,True,retained,True,c23,494,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/305_513.mp4
FFpp,neuraltextures_c23_306_278,306,306,306_278,neuraltextures,fake,test,True,1.0,True,retained,True,c23,449,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/306_278.mp4
FFpp,neuraltextures_c23_307_365,307,307,307_365,neuraltextures,fake,train,True,1.0,True,retained,True,c23,369,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/307_365.mp4
FFpp,neuraltextures_c23_308_388,308,308,308_388,neuraltextures,fake,test,True,1.0,True,retained,True,c23,502,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/308_388.mp4
FFpp,neuraltextures_c23_309_303,309,309,309_303,neuraltextures,fake,train,True,1.0,True,retained,True,c23,571,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/309_303.mp4
FFpp,neuraltextures_c23_310_196,310,310,310_196,neuraltextures,fake,train,True,1.0,True,retained,True,c23,375,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/310_196.mp4
FFpp,neuraltextures_c23_311_387,311,311,311_387,neuraltextures,fake,train,True,1.0,True,retained,True,c23,368,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/311_387.mp4
FFpp,neuraltextures_c23_312_021,312,312,312_021,neuraltextures,fake,train,True,1.0,True,retained,True,c23,428,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/312_021.mp4
FFpp,neuraltextures_c23_313_283,313,313,313_283,neuraltextures,fake,train,True,1.0,True,retained,True,c23,481,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/313_283.mp4
FFpp,neuraltextures_c23_314_347,314,314,314_347,neuraltextures,fake,test,True,1.0,True,retained,True,c23,413,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/314_347.mp4
FFpp,neuraltextures_c23_315_322,315,315,315_322,neuraltextures,fake,train,True,1.0,True,retained,True,c23,304,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/315_322.mp4
FFpp,neuraltextures_c23_316_369,316,316,316_369,neuraltextures,fake,val,True,1.0,True,retained,True,c23,320,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/316_369.mp4
FFpp,neuraltextures_c23_317_359,317,317,317_359,neuraltextures,fake,train,True,1.0,True,retained,True,c23,456,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/317_359.mp4
FFpp,neuraltextures_c23_318_334,318,318,318_334,neuraltextures,fake,train,True,1.0,True,retained,True,c23,475,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/318_334.mp4
FFpp,neuraltextures_c23_319_352,319,319,319_352,neuraltextures,fake,test,True,1.0,True,retained,True,c23,421,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/319_352.mp4
FFpp,neuraltextures_c23_320_328,320,320,320_328,neuraltextures,fake,train,True,1.0,True,retained,True,c23,319,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/320_328.mp4
FFpp,neuraltextures_c23_321_288,321,321,321_288,neuraltextures,fake,test,True,1.0,True,retained,True,c23,543,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/321_288.mp4
FFpp,neuraltextures_c23_322_315,322,322,322_315,neuraltextures,fake,train,True,1.0,True,retained,True,c23,304,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/322_315.mp4
FFpp,neuraltextures_c23_323_302,323,323,323_302,neuraltextures,fake,train,True,1.0,True,retained,True,c23,456,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/323_302.mp4
FFpp,neuraltextures_c23_324_356,324,324,324_356,neuraltextures,fake,train,True,1.0,True,retained,True,c23,558,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/324_356.mp4
FFpp,neuraltextures_c23_325_492,325,325,325_492,neuraltextures,fake,val,True,1.0,True,retained,True,c23,347,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/325_492.mp4
FFpp,neuraltextures_c23_326_501,326,326,326_501,neuraltextures,fake,train,True,1.0,True,retained,True,c23,522,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/326_501.mp4
FFpp,neuraltextures_c23_327_329,327,327,327_329,neuraltextures,fake,train,True,1.0,True,retained,True,c23,415,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/327_329.mp4
FFpp,neuraltextures_c23_328_320,328,328,328_320,neuraltextures,fake,train,True,1.0,True,retained,True,c23,319,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/328_320.mp4
FFpp,neuraltextures_c23_329_327,329,329,329_327,neuraltextures,fake,train,True,1.0,True,retained,True,c23,415,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/329_327.mp4
FFpp,neuraltextures_c23_330_162,330,330,330_162,neuraltextures,fake,train,True,1.0,True,retained,True,c23,407,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/330_162.mp4
FFpp,neuraltextures_c23_331_260,331,331,331_260,neuraltextures,fake,train,True,1.0,True,retained,True,c23,302,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/331_260.mp4
FFpp,neuraltextures_c23_332_051,332,332,332_051,neuraltextures,fake,train,True,1.0,True,retained,True,c23,695,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/332_051.mp4
FFpp,neuraltextures_c23_333_377,333,333,333_377,neuraltextures,fake,train,True,1.0,True,retained,True,c23,398,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/333_377.mp4
FFpp,neuraltextures_c23_334_318,334,334,334_318,neuraltextures,fake,train,True,1.0,True,retained,True,c23,475,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/334_318.mp4
FFpp,neuraltextures_c23_335_277,335,335,335_277,neuraltextures,fake,train,True,1.0,True,retained,True,c23,384,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/335_277.mp4
FFpp,neuraltextures_c23_336_338,336,336,336_338,neuraltextures,fake,train,True,1.0,True,retained,True,c23,507,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/336_338.mp4
FFpp,neuraltextures_c23_337_522,337,337,337_522,neuraltextures,fake,train,True,1.0,True,retained,True,c23,331,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/337_522.mp4
FFpp,neuraltextures_c23_338_336,338,338,338_336,neuraltextures,fake,train,True,1.0,True,retained,True,c23,507,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/338_336.mp4
FFpp,neuraltextures_c23_339_392,339,339,339_392,neuraltextures,fake,train,True,1.0,True,retained,True,c23,457,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/339_392.mp4
FFpp,neuraltextures_c23_340_341,340,340,340_341,neuraltextures,fake,train,True,1.0,True,retained,True,c23,293,30.0,293,293,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/340_341.mp4
FFpp,neuraltextures_c23_341_340,341,341,341_340,neuraltextures,fake,train,True,1.0,True,retained,True,c23,293,30.0,293,293,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/341_340.mp4
FFpp,neuraltextures_c23_342_416,342,342,342_416,neuraltextures,fake,val,True,1.0,True,retained,True,c23,302,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/342_416.mp4
FFpp,neuraltextures_c23_343_363,343,343,343_363,neuraltextures,fake,train,True,1.0,True,retained,True,c23,299,25.0,299,299,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/343_363.mp4
FFpp,neuraltextures_c23_344_020,344,344,344_020,neuraltextures,fake,train,True,1.0,True,retained,True,c23,390,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/344_020.mp4
FFpp,neuraltextures_c23_345_259,345,345,345_259,neuraltextures,fake,train,True,1.0,True,retained,True,c23,423,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/345_259.mp4
FFpp,neuraltextures_c23_346_351,346,346,346_351,neuraltextures,fake,train,True,1.0,True,retained,True,c23,615,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/346_351.mp4
FFpp,neuraltextures_c23_347_314,347,347,347_314,neuraltextures,fake,test,True,1.0,True,retained,True,c23,413,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/347_314.mp4
FFpp,neuraltextures_c23_348_202,348,348,348_202,neuraltextures,fake,train,True,1.0,True,retained,True,c23,323,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/348_202.mp4
FFpp,neuraltextures_c23_349_350,349,349,349_350,neuraltextures,fake,val,True,1.0,True,retained,True,c23,405,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/349_350.mp4
FFpp,neuraltextures_c23_350_349,350,350,350_349,neuraltextures,fake,val,True,1.0,True,retained,True,c23,405,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/350_349.mp4
FFpp,neuraltextures_c23_351_346,351,351,351_346,neuraltextures,fake,train,True,1.0,True,retained,True,c23,615,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/351_346.mp4
FFpp,neuraltextures_c23_352_319,352,352,352_319,neuraltextures,fake,test,True,1.0,True,retained,True,c23,421,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/352_319.mp4
FFpp,neuraltextures_c23_353_383,353,353,353_383,neuraltextures,fake,train,True,1.0,True,retained,True,c23,358,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/353_383.mp4
FFpp,neuraltextures_c23_354_362,354,354,354_362,neuraltextures,fake,val,True,1.0,True,retained,True,c23,455,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/354_362.mp4
FFpp,neuraltextures_c23_355_748,355,355,355_748,neuraltextures,fake,train,True,1.0,True,retained,True,c23,318,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/355_748.mp4
FFpp,neuraltextures_c23_356_324,356,356,356_324,neuraltextures,fake,train,True,1.0,True,retained,True,c23,558,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/356_324.mp4
FFpp,neuraltextures_c23_357_432,357,357,357_432,neuraltextures,fake,train,True,1.0,True,retained,True,c23,346,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/357_432.mp4
FFpp,neuraltextures_c23_358_380,358,358,358_380,neuraltextures,fake,test,True,1.0,True,retained,True,c23,455,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/358_380.mp4
FFpp,neuraltextures_c23_359_317,359,359,359_317,neuraltextures,fake,train,True,1.0,True,retained,True,c23,456,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/359_317.mp4
FFpp,neuraltextures_c23_360_437,360,360,360_437,neuraltextures,fake,train,True,1.0,True,retained,True,c23,385,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/360_437.mp4
FFpp,neuraltextures_c23_361_448,361,361,361_448,neuraltextures,fake,train,True,1.0,True,retained,True,c23,455,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/361_448.mp4
FFpp,neuraltextures_c23_362_354,362,362,362_354,neuraltextures,fake,val,True,1.0,True,retained,True,c23,455,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/362_354.mp4
FFpp,neuraltextures_c23_363_343,363,363,363_343,neuraltextures,fake,train,True,1.0,True,retained,True,c23,299,25.0,299,299,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/363_343.mp4
FFpp,neuraltextures_c23_364_440,364,364,364_440,neuraltextures,fake,val,True,1.0,True,retained,True,c23,419,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/364_440.mp4
FFpp,neuraltextures_c23_365_307,365,365,365_307,neuraltextures,fake,train,True,1.0,True,retained,True,c23,369,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/365_307.mp4
FFpp,neuraltextures_c23_366_473,366,366,366_473,neuraltextures,fake,train,True,1.0,True,retained,True,c23,404,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/366_473.mp4
FFpp,neuraltextures_c23_367_371,367,367,367_371,neuraltextures,fake,test,True,1.0,True,retained,True,c23,649,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/367_371.mp4
FFpp,neuraltextures_c23_368_378,368,368,368_378,neuraltextures,fake,train,True,1.0,True,retained,True,c23,761,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/368_378.mp4
FFpp,neuraltextures_c23_369_316,369,369,369_316,neuraltextures,fake,val,True,1.0,True,retained,True,c23,320,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/369_316.mp4
FFpp,neuraltextures_c23_370_483,370,370,370_483,neuraltextures,fake,val,True,0.96,False,feature_computation_failure,False,c23,375,30.0,300,288,0.96,False,retained,False,ffpp/manipulated_sequences/NeuralTextures/c23/videos/370_483.mp4
FFpp,neuraltextures_c23_371_367,371,371,371_367,neuraltextures,fake,test,True,1.0,True,retained,True,c23,649,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/371_367.mp4
FFpp,neuraltextures_c23_372_413,372,372,372_413,neuraltextures,fake,train,True,1.0,True,retained,True,c23,379,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/372_413.mp4
FFpp,neuraltextures_c23_373_394,373,373,373_394,neuraltextures,fake,train,True,1.0,True,retained,True,c23,420,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/373_394.mp4
FFpp,neuraltextures_c23_374_407,374,374,374_407,neuraltextures,fake,train,True,1.0,True,retained,True,c23,504,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/374_407.mp4
FFpp,neuraltextures_c23_375_251,375,375,375_251,neuraltextures,fake,train,True,1.0,True,retained,True,c23,346,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/375_251.mp4
FFpp,neuraltextures_c23_376_381,376,376,376_381,neuraltextures,fake,test,True,0.526667,False,feature_computation_failure,False,c23,515,25.0,300,158,0.526667,False,retained,False,ffpp/manipulated_sequences/NeuralTextures/c23/videos/376_381.mp4
FFpp,neuraltextures_c23_377_333,377,377,377_333,neuraltextures,fake,train,True,1.0,True,retained,True,c23,398,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/377_333.mp4
FFpp,neuraltextures_c23_378_368,378,378,378_368,neuraltextures,fake,train,True,1.0,True,retained,True,c23,761,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/378_368.mp4
FFpp,neuraltextures_c23_379_158,379,379,379_158,neuraltextures,fake,test,True,1.0,True,retained,True,c23,341,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/379_158.mp4
FFpp,neuraltextures_c23_380_358,380,380,380_358,neuraltextures,fake,test,True,1.0,True,retained,True,c23,455,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/380_358.mp4
FFpp,neuraltextures_c23_381_376,381,381,381_376,neuraltextures,fake,test,True,1.0,True,retained,True,c23,515,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/381_376.mp4
FFpp,neuraltextures_c23_382_409,382,382,382_409,neuraltextures,fake,train,True,1.0,True,retained,True,c23,313,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/382_409.mp4
FFpp,neuraltextures_c23_383_353,383,383,383_353,neuraltextures,fake,train,True,1.0,True,retained,True,c23,358,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/383_353.mp4
FFpp,neuraltextures_c23_384_932,384,384,384_932,neuraltextures,fake,test,True,1.0,True,retained,True,c23,462,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/384_932.mp4
FFpp,neuraltextures_c23_385_414,385,385,385_414,neuraltextures,fake,train,True,1.0,True,retained,True,c23,349,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/385_414.mp4
FFpp,neuraltextures_c23_386_154,386,386,386_154,neuraltextures,fake,test,True,1.0,True,retained,True,c23,449,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/386_154.mp4
FFpp,neuraltextures_c23_387_311,387,387,387_311,neuraltextures,fake,train,True,1.0,True,retained,True,c23,368,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/387_311.mp4
FFpp,neuraltextures_c23_388_308,388,388,388_308,neuraltextures,fake,test,True,1.0,True,retained,True,c23,502,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/388_308.mp4
FFpp,neuraltextures_c23_389_480,389,389,389_480,neuraltextures,fake,test,True,1.0,True,retained,True,c23,314,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/389_480.mp4
FFpp,neuraltextures_c23_390_709,390,390,390_709,neuraltextures,fake,train,True,1.0,True,retained,True,c23,300,24.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/390_709.mp4
FFpp,neuraltextures_c23_391_406,391,391,391_406,neuraltextures,fake,train,True,1.0,True,retained,True,c23,512,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/391_406.mp4
FFpp,neuraltextures_c23_392_339,392,392,392_339,neuraltextures,fake,train,True,1.0,True,retained,True,c23,457,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/392_339.mp4
FFpp,neuraltextures_c23_393_405,393,393,393_405,neuraltextures,fake,train,True,1.0,True,retained,True,c23,531,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/393_405.mp4
FFpp,neuraltextures_c23_394_373,394,394,394_373,neuraltextures,fake,train,True,1.0,True,retained,True,c23,420,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/394_373.mp4
FFpp,neuraltextures_c23_395_401,395,395,395_401,neuraltextures,fake,train,True,1.0,True,retained,True,c23,448,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/395_401.mp4
FFpp,neuraltextures_c23_396_272,396,396,396_272,neuraltextures,fake,train,True,1.0,True,retained,True,c23,323,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/NeuralTextures/c23/videos/396_272.mp4
